,task_type,ag_pos,ag_neg,seed_id,split_id,r,p,r2,r_pos,r_pos2,p_pos,slope,intercept,slope_pos,intercept_pos,logits_mean,logits_std,Energy_mean,Energy_std,logits_pos_mean,logits_pos_std,Energy_pos_mean,Energy_pos_std,logits_neg_mean,logits_neg_std,Energy_neg_mean,Energy_neg_std,corr_type
75,1v1,2YPV,5E94,0,42,0.2620189005219879,2.764724690354151e-79,0.0686539042307514,0.2620189005219879,0.0686539042307514,2.764724690354151e-79,0.051336961863577,-97.59512821970546,0.051336961863577,-97.59512821970546,14.579051672250031,7.536253903497906,-96.846684,1.4765666845689016,14.579051672250031,7.536253903497906,-96.846684,1.4765666845689016,,,,,
76,1v1,2YPV,1H0D,0,42,-0.1386715062888118,6.804750215704633e-23,0.0192297866564079,-0.1386715062888118,0.0192297866564079,6.804750215704633e-23,-0.0506950391467089,-96.53873459387752,-0.0506950391467089,-96.53873459387752,6.074547160941362,4.039009136426584,-96.846684,1.4765666845689016,6.074547160941362,4.039009136426584,-96.846684,1.4765666845689016,,,,,
77,1v1,2YPV,1WEJ,0,42,0.063300413693525,7.485716667358714e-06,0.0040069423737714,0.063300413693525,0.0040069423737714,7.485716667358714e-06,0.0111114284606242,-97.03659228040104,0.0111114284606242,-97.03659228040104,17.0912570849061,8.411815124445411,-96.846684,1.4765666845689016,17.0912570849061,8.411815124445411,-96.846684,1.4765666845689016,,,,,
78,1v1,2YPV,1ADQ,0,42,-0.1690472174162439,2.2656729192646428e-33,0.0285769617161748,-0.1690472174162439,0.0285769617161748,2.2656729192646428e-33,-0.0328212538494763,-96.43578900312016,-0.0328212538494763,-96.43578900312016,12.519174275434017,7.605117418752097,-96.846684,1.4765666845689016,12.519174275434017,7.605117418752097,-96.846684,1.4765666845689016,,,,,
79,1v1,2YPV,1FBI,0,42,0.2136231598412025,1.0660671851376238e-52,0.0456348544205399,0.2136231598412025,0.0456348544205399,1.0660671851376238e-52,0.0337302296369101,-97.41904053704768,0.0337302296369101,-97.41904053704768,16.968652250778675,9.3515177414811,-96.846684,1.4765666845689016,16.968652250778675,9.3515177414811,-96.846684,1.4765666845689016,,,,,
80,1v1,2YPV,1OB1,0,42,-0.0466836359161217,0.0009599586559331,0.002179361862349,-0.0466836359161217,0.002179361862349,0.0009599586559331,-0.0079638856364718,-96.69900361356042,-0.0079638856364718,-96.69900361356042,18.543760317611696,8.655511223391962,-96.846684,1.4765666845689016,18.543760317611696,8.655511223391962,-96.846684,1.4765666845689016,,,,,
81,1v1,1OB1,3VRL,0,42,0.2009231629444416,1.0586538506756932e-46,0.0403701174075986,0.2009231629444416,0.0403701174075986,1.0586538506756932e-46,0.0416578270668861,-95.0913529534878,0.0416578270668861,-95.0913529534878,16.420706543081998,8.036329020862409,-94.407302,1.6661892023679796,16.420706543081998,8.036329020862409,-94.407302,1.6661892023679796,,,,,
82,1v1,1OB1,1NSN,0,42,-0.2636954339737095,2.5783268075356943e-80,0.069535281898583,-0.2636954339737095,0.069535281898583,2.5783268075356943e-80,-0.0941858002259684,-93.58418267765518,-0.0941858002259684,-93.58418267765518,8.739314422875642,4.664890925666764,-94.407302,1.6661892023679796,8.739314422875642,4.664890925666764,-94.407302,1.6661892023679796,,,,,
83,1v1,1OB1,3RAJ,0,42,-0.0486939225097362,0.000572407559446,0.0023710980893841,-0.0486939225097362,0.0023710980893841,0.000572407559446,-0.0177832833922222,-94.24787802320056,-0.0177832833922222,-94.24787802320056,8.964822371843457,4.562334531661876,-94.407302,1.6661892023679796,8.964822371843457,4.562334531661876,-94.407302,1.6661892023679796,,,,,
84,1v1,1OB1,5E94,0,42,0.0344384664746144,0.0148802379361034,0.0011860079731231,0.0344384664746144,0.0011860079731231,0.0148802379361034,0.0091006056594407,-94.51204318209255,0.0091006056594407,-94.51204318209255,11.509254000470042,6.3051848561951145,-94.407302,1.6661892023679796,11.509254000470042,6.3051848561951145,-94.407302,1.6661892023679796,,,,,
85,1v1,1OB1,1H0D,0,42,-0.2793744800687987,2.5639519304079808e-90,0.0780501001137116,-0.2793744800687987,0.0780501001137116,2.5639519304079808e-90,-0.0543303850291056,-93.42124838587542,-0.0543303850291056,-93.42124838587542,18.149210862326623,8.567779187621325,-94.407302,1.6661892023679796,18.149210862326623,8.567779187621325,-94.407302,1.6661892023679796,,,,,
86,1v1,1OB1,1WEJ,0,42,-0.0201776010822494,0.153706662201734,0.0004071355854343,-0.0201776010822494,0.0004071355854343,0.153706662201734,-0.0062343401400793,-94.34054463441588,-0.0062343401400793,-94.34054463441588,10.708008238899708,5.392663906292468,-94.407302,1.6661892023679796,10.708008238899708,5.392663906292468,-94.407302,1.6661892023679796,,,,,
87,1v1,1OB1,1ADQ,0,42,-0.3283094201404452,5.705947133489297e-126,0.1077870753529553,-0.3283094201404452,0.1077870753529553,5.705947133489297e-126,-0.1089283470915527,-93.44894291749398,-0.1089283470915527,-93.44894291749398,8.798068713009357,5.021884802988517,-94.407302,1.6661892023679796,8.798068713009357,5.021884802988517,-94.407302,1.6661892023679796,,,,,
88,1v1,1OB1,1FBI,0,42,-0.1404083256392551,1.954372961721429e-23,0.0197144979088191,-0.1404083256392551,0.0197144979088191,1.954372961721429e-23,-0.0274174994087259,-93.89894715833024,-0.0274174994087259,-93.89894715833024,18.54125476913452,8.532756128308662,-94.407302,1.6661892023679796,18.54125476913452,8.532756128308662,-94.407302,1.6661892023679796,,,,,
89,1v1,1OB1,2YPV,0,42,-0.285095188160283,3.9098906462223847e-94,0.0812792663121472,-0.285095188160283,0.0812792663121472,3.9098906462223847e-94,-0.0886851805921323,-93.38090196270744,-0.0886851805921323,-93.38090196270744,11.573523675990105,5.356278478411936,-94.407302,1.6661892023679796,11.573523675990105,5.356278478411936,-94.407302,1.6661892023679796,,,,,
20,1v9,3VRL,auto,0,42,-0.7717295582941283,0.0,0.5955665111448503,-0.7717295582941283,0.5955665111448503,0.0,-0.3211076466232067,-96.14149940099708,-0.3211076466232067,-96.14149940099708,6.751532147556916,4.03369559393681,-98.309468,1.678373577171933,6.751532147556916,4.03369559393681,-98.309468,1.678373577171933,,,,,logits
21,high_vs_95low,3VRL,auto,0,42,-0.9681521424702104,0.0,0.9373185709696584,-0.7996258635466529,0.6394015216527303,0.0,-0.3421724060546135,-93.32804257551066,-0.2170066745442951,-95.1508172952042,-8.718885634028911,25.0702075459759,-90.3446805,8.860521874596834,14.555546327912808,6.184468398579478,-98.309468,1.678373577171933,-31.99331759597063,11.63157780829986,-82.379893,5.226413949746599,logits
22,high_vs_looser,3VRL,auto,0,42,-0.927604661541924,0.0,0.8604504081143074,-0.8275103948503587,0.6847734535853965,0.0,-0.2587419863418828,-96.27746636499242,-0.2545605564355553,-96.50112949691284,-0.2826188591435551,9.058501894603936,-96.204341,2.5267388906773043,7.103765518146753,5.455957517532929,-98.309468,1.678373577171933,-7.669003236433864,5.022218545304513,-94.099214,1.0431997725062383,logits
23,1v9,3VRL,auto,1,42,-0.6722528566168378,0.0,0.4519239032294986,-0.6722528566168378,0.4519239032294986,0.0,-0.2176866157436808,-96.38037304680172,-0.2176866157436808,-96.38037304680172,8.861798630145191,5.183099695263828,-98.309468,1.678373577171933,8.861798630145191,5.183099695263828,-98.309468,1.678373577171933,,,,,logits
24,high_vs_95low,3VRL,auto,1,42,-0.9680452969391704,0.0,0.9371116969260463,-0.7931844797248209,0.6291416188763348,0.0,-0.3272374163610863,-93.1555073599959,-0.2054521749838689,-95.08163204463756,-8.589564394110441,26.21150913765155,-90.3446805,8.860521874596834,15.71088724476099,6.479658210956174,-98.309468,1.678373577171933,-32.89001603298188,12.287299801357838,-82.379893,5.226413949746599,logits
25,high_vs_looser,3VRL,auto,1,42,-0.9297189755271515,0.0,0.8643773734552564,-0.8385284191510474,0.7031299097239546,0.0,-0.2563003271221559,-96.2123009914994,-0.2326978576455371,-96.60850808901124,-0.0310572818566113,9.165642195007676,-96.204341,2.5267388906773043,7.309736016477644,6.048031368448066,-98.309468,1.678373577171933,-7.371850580190867,4.864161151976772,-94.099214,1.0431997725062383,logits
26,1v9,3VRL,auto,2,42,-0.6934618587057619,0.0,0.4808893494796501,-0.6934618587057619,0.4808893494796501,0.0,-0.2368319329753063,-96.27742461206104,-0.2368319329753063,-96.27742461206104,8.580107261763514,4.914405104946896,-98.309468,1.678373577171933,8.580107261763514,4.914405104946896,-98.309468,1.678373577171933,,,,,logits
27,high_vs_95low,3VRL,auto,2,42,-0.9671951952546374,0.0,0.935466545723656,-0.7875437774768363,0.6202252014424847,0.0,-0.3363097656727258,-93.06266126510178,-0.2066168831322977,-95.09663033660426,-8.081777701771259,25.482025975119143,-90.3446805,8.860521874596834,15.549734439361096,6.397312005413097,-98.309468,1.678373577171933,-31.713289842903613,11.863870836391524,-82.379893,5.226413949746599,logits
28,high_vs_looser,3VRL,auto,2,42,-0.929206468323864,0.0,0.8634246607749083,-0.8328383049701522,0.6936196422255563,0.0,-0.2605279767693046,-96.17387328415688,-0.2322735008309542,-96.60736173098442,0.1169460424978286,9.011938564516756,-96.204341,2.5267388906773043,7.328026068089157,6.017965028803831,-98.309468,1.678373577171933,-7.0941339830935,4.712776490361903,-94.099214,1.0431997725062383,logits
29,1v9,3VRL,auto,3,42,-0.6571212108431772,0.0,0.4318082857400033,-0.6571212108431772,0.4318082857400033,0.0,-0.2076472607999704,-96.42247372367306,-0.2076472607999704,-96.42247372367306,9.0874990070045,5.311386593926147,-98.309468,1.678373577171933,9.0874990070045,5.311386593926147,-98.309468,1.678373577171933,,,,,logits
30,high_vs_95low,3VRL,auto,3,42,-0.9688211530849584,0.0,0.9386144266648684,-0.7516805209221606,0.5650236055338108,0.0,-0.3032337080349281,-93.75446180355858,-0.2177014976667102,-95.11208040142829,-11.24473042807579,28.30905928998036,-90.3446805,8.860521874596834,14.687026193392276,5.795094376071047,-98.309468,1.678373577171933,-37.17648704954386,14.973370709758276,-82.379893,5.226413949746599,logits
31,high_vs_looser,3VRL,auto,3,42,-0.9207602990054355,0.0,0.8477995282245793,-0.8155390376777082,0.6651039219762823,0.0,-0.2493268240391673,-96.2474844860992,-0.2219160012828328,-96.70184231898554,-0.1730398895725607,9.33120960993434,-96.204341,2.5267388906773043,7.2442981656178835,6.168005750274735,-98.309468,1.678373577171933,-7.590377944763005,5.1049240540909695,-94.099214,1.0431997725062383,logits
32,1v9,3VRL,auto,0,0,-0.7305646450598658,0.0,0.5337247006114477,-0.7305646450598658,0.5337247006114477,0.0,-0.2473486379421787,-96.21188764671405,-0.2473486379421787,-96.21188764671405,8.642329187944531,4.931757960807838,-98.349556,1.6697545145594892,8.642329187944531,4.931757960807838,-98.349556,1.6697545145594892,,,,,logits
33,high_vs_95low,3VRL,auto,0,0,-0.9604163013744256,0.0,0.9223994719457316,-0.8136541253631768,0.6620330357205163,0.0,-0.3651238052886639,-92.66005492727768,-0.1889116598465168,-95.4421652878956,-6.562653249582648,23.53895708904238,-90.263874,8.948862667760011,15.390213152891398,7.19173528102465,-98.349556,1.6697545145594892,-28.51551965205669,9.617966912299352,-82.17819200000001,5.158445719747839,logits
34,high_vs_looser,3VRL,auto,0,0,-0.934400063030965,0.0,0.8731034777922714,-0.8629267612170024,0.7446425952244655,0.0,-0.2494467409213315,-96.21414970668845,-0.2374274384535772,-96.50880362328252,0.0743597340375185,9.496333882460798,-96.23269849999998,2.535134180103466,7.752905008396506,6.0686998295608765,-98.349556,1.6697545145594892,-7.604185540321469,5.06023049582616,-94.115841,1.050262813830243,logits
35,1v9,3VRL,auto,0,1,-0.7461456257258641,0.0,0.5567332947898412,-0.7461456257258641,0.5567332947898412,0.0,-0.3161656253239486,-96.22088612665236,-0.3161656253239486,-96.22088612665236,6.772525859361887,3.935824626465759,-98.362126,1.6677340337972018,6.772525859361887,3.935824626465759,-98.362126,1.6677340337972018,,,,,logits
36,high_vs_95low,3VRL,auto,0,1,-0.9654915556842872,0.0,0.932173944097665,-0.8247677400527842,0.680241825031777,0.0,-0.3627299838119279,-93.00018409425492,-0.2100071572891916,-95.2803241473091,-7.35321234331131,23.598666677772712,-90.3329535,8.865892126777643,14.674746768021585,6.549744531658577,-98.362126,1.6677340337972018,-29.381171454644203,10.01749917698982,-82.303781,5.047916330615557,logits
37,high_vs_looser,3VRL,auto,0,1,-0.928543894318724,0.0,0.8621937636765818,-0.8470461031023525,0.7174871007808812,0.0,-0.2507490792736764,-96.19774921678577,-0.2305059383259672,-96.58132510533667,0.1941872861720621,9.39403348374428,-96.2464415,2.536816257289845,7.725618296848237,6.128465169263383,-98.362126,1.6677340337972018,-7.3372437245041136,5.048534272746996,-94.130757,1.066204187866962,logits
38,1v9,3VRL,auto,0,2,-0.7462699705231446,0.0,0.5569188689046151,-0.7462699705231446,0.5569188689046151,0.0,-0.290233934994389,-96.14226161858883,-0.290233934994389,-96.14226161858883,7.460989637386799,4.1757673677352,-98.307694,1.6240093299069247,7.460989637386799,4.1757673677352,-98.307694,1.6240093299069247,,,,,logits
39,high_vs_95low,3VRL,auto,0,2,-0.9640734004455288,0.0,0.9294375214466049,-0.820369961984373,0.6730068745262415,0.0,-0.3666167476395344,-92.91126444384662,-0.2134353916318175,-95.17050695392342,-7.079204538682103,23.26612310374168,-90.3159095,8.847615107452334,14.698532525891066,6.242115996096146,-98.307694,1.6240093299069247,-28.856941603255272,9.74883743903256,-82.324125,5.116253269618184,logits
40,high_vs_looser,3VRL,auto,0,2,-0.9370277302039508,0.0,0.8780209671711682,-0.855649871898684,0.7321367032802344,0.0,-0.2605951046445236,-96.1807734591468,-0.237188346107539,-96.55696318763526,0.1341757394134998,8.981353957618444,-96.215739,2.4977882713520505,7.381183945567906,5.858565135688013,-98.307694,1.6240093299069247,-7.112832466740906,4.686525452004719,-94.123784,1.0428000420644183,logits
41,1v9,3VRL,auto,0,3,-0.7688674701749433,0.0,0.5911571866932173,-0.7688674701749433,0.5911571866932173,0.0,-0.3317608680546621,-96.27404314156308,-0.3317608680546621,-96.27404314156308,6.182726945659518,3.799191746066811,-98.32523,1.639324331531993,6.182726945659518,3.799191746066811,-98.32523,1.639324331531993,,,,,logits
42,high_vs_95low,3VRL,auto,0,3,-0.9617652242260694,0.0,0.9249923465306216,-0.8174415599045877,0.6682107038592456,0.0,-0.3803495733191581,-92.83624866379304,-0.2195077799404582,-95.18436427879892,-6.521991446304321,22.31710406619465,-90.355612,8.82575164445867,14.308676084524391,6.104803388383624,-98.32523,1.639324331531993,-27.35265897713304,9.53573557628153,-82.385994,5.104992524156948,logits
43,high_vs_looser,3VRL,auto,0,3,-0.9308579525677934,0.0,0.8664965278587042,-0.8397561446182487,0.7051903824241049,0.0,-0.2545516477616437,-96.22604159035512,-0.2374605927786072,-96.563575996385,0.0045586412623524,9.186562566219976,-96.227202,2.51214982054575,7.418721493959427,5.797310047607271,-98.32523,1.639324331531993,-7.409604211434722,5.023179053686672,-94.129174,1.0632344949456107,logits
44,1v9,3VRL,auto,0,4,-0.7445918692943937,0.0,0.5544170518193194,-0.7445918692943937,0.5544170518193194,0.0,-0.249605849525371,-96.22399383665598,-0.249605849525371,-96.22399383665598,8.573333387070894,4.937611639217081,-98.363948,1.655211127944602,8.573333387070894,4.937611639217081,-98.363948,1.655211127944602,,,,,logits
45,high_vs_95low,3VRL,auto,0,4,-0.9631118280494172,0.0,0.92758439332869,-0.8464480083385357,0.7164742308202738,0.0,-0.40632045817607,-92.60762679522432,-0.2240740808612459,-95.17270223166126,-5.664241730666161,21.213214608213228,-90.3061295,8.949493535400956,14.241922832274437,6.252620371099837,-98.363948,1.655211127944602,-25.57040629360676,8.265978196559093,-82.24831100000002,5.251696160745784,logits
46,high_vs_looser,3VRL,auto,0,4,-0.9340150367859036,0.0,0.872384088942173,-0.8531018391675255,0.7277827479910145,0.0,-0.2480112674029413,-96.2409593666997,-0.2386458504345912,-96.51129321820584,0.0331986259594559,9.531072045669148,-96.249193,2.530808568017728,7.7631971325725315,5.916983911048948,-98.363948,1.655211127944602,-7.69679988065362,5.211571952940376,-94.134438,1.0608368107790316,logits
47,1v9,1NSN,auto,0,42,0.1851864145253625,8.12772326586573e-40,0.0342940081247594,0.1851864145253625,0.0342940081247594,8.12772326586573e-40,0.0537994055245546,-92.26471374961363,0.0537994055245546,-92.26471374961363,9.39177198497057,5.823599196948839,-91.759442,1.6918421127820733,9.39177198497057,5.823599196948839,-91.759442,1.6918421127820733,,,,,logits
48,high_vs_95low,1NSN,auto,0,42,-0.9150411278522894,0.0,0.8373002656611899,-0.5006453032304559,0.2506457196467151,1.57045137e-315,-0.77000755457789,-85.98826646077525,-0.2737244711379094,-90.097247906621,-3.6492232369273903,11.160096464285123,-83.178337,9.391226608018291,6.072508192157746,3.094399284253527,-91.759442,1.6918421127820733,-13.370954666012526,7.105151472110974,-74.597232,5.123026561360543,logits
49,high_vs_looser,1NSN,auto,0,42,-0.8223066839263051,0.0,0.6761882824298763,-0.6012954595300428,0.3615562296514453,0.0,-0.4202724431211832,-89.41261927164777,-0.2878866210883159,-90.5644866311092,0.0909589933335781,5.358552556298319,-89.45084682999999,2.7387008015984566,4.150784653949738,3.5336723075625893,-91.759442,1.6918421127820733,-3.968866667282581,3.4606519622882503,-87.14225166,1.2160506709229242,logits
50,1v9,1NSN,auto,1,42,0.1928054137463082,4.479576738572776e-43,0.0371739275698851,0.1928054137463082,0.0371739275698851,4.479576738572776e-43,0.058732122966005,-92.27080521290328,0.058732122966005,-92.27080521290328,8.706704050171375,5.5539677790490165,-91.759442,1.6918421127820733,8.706704050171375,5.5539677790490165,-91.759442,1.6918421127820733,,,,,logits
51,high_vs_95low,1NSN,auto,1,42,-0.9138909062528008,0.0,0.8351965885315658,-0.4137603232342273,0.1711976050828922,4.4095497501236716e-206,-0.6459075185436771,-85.99842493291419,-0.2025489354680155,-90.3131011861623,-4.366086246019602,13.287593578378363,-83.178337,9.391226608018291,7.140698174965381,3.456039587808813,-91.759442,1.6918421127820733,-15.872870667004586,8.737633959861505,-74.597232,5.123026561360543,logits
52,high_vs_looser,1NSN,auto,1,42,-0.822300368031082,0.0,0.6761778952640528,-0.5997887917298146,0.3597465946847109,0.0,-0.4073543256027166,-89.48116146832676,-0.2839450894754883,-90.5890073699818,-0.0744183538049459,5.528441790201445,-89.45084682999999,2.7387008015984566,4.122045682072639,3.573747087852949,-91.759442,1.6918421127820733,-4.270882389682531,3.6241021814753513,-87.14225166,1.2160506709229242,logits
53,1v9,1NSN,auto,2,42,0.2032400718148684,9.125670659415564e-48,0.0413065267913128,0.2032400718148684,0.0413065267913128,9.125670659415564e-48,0.063116387797331,-92.30812080440892,0.063116387797331,-92.30812080440892,8.693127467477321,5.447873753570068,-91.759442,1.6918421127820733,8.693127467477321,5.447873753570068,-91.759442,1.6918421127820733,,,,,logits
54,high_vs_95low,1NSN,auto,2,42,-0.9065888181348174,0.0,0.821903285167085,-0.4318045987120587,0.186455211468882,2.8849732017586943e-226,-0.6185738685927201,-86.14556423135116,-0.2184098067955175,-90.23355453396498,-4.796884223547578,13.763887328071643,-83.178337,9.391226608018291,6.986350514304638,3.344837007607442,-91.759442,1.6918421127820733,-16.580118961399794,9.486535717405834,-74.597232,5.123026561360543,logits
55,high_vs_looser,1NSN,auto,2,42,-0.8088757077294758,0.0,0.6542799105548603,-0.5782189554905537,0.3343371604885869,0.0,-0.3458993748950263,-89.51483840086513,-0.2477663660791962,-90.60867868905154,-0.185000539201498,6.404372802999555,-89.45084682999999,2.7387008015984566,4.644550142776966,3.948296916923417,-91.759442,1.6918421127820733,-5.014551221179962,4.448897281881265,-87.14225166,1.2160506709229242,logits
56,1v9,1NSN,auto,3,42,0.1938759494425108,1.5210507998983818e-43,0.037587883772235,0.1938759494425108,0.037587883772235,1.5210507998983818e-43,0.0592853806128841,-92.26552601934766,0.0592853806128841,-92.26552601934766,8.536404997587203,5.532687696891231,-91.759442,1.6918421127820733,8.536404997587203,5.532687696891231,-91.759442,1.6918421127820733,,,,,logits
57,high_vs_95low,1NSN,auto,3,42,-0.9023727588461076,0.0,0.8142765959075352,-0.4277662763699559,0.1829839871994175,1.2165141420263688e-221,-0.6110156683835093,-85.94181418788816,-0.2145977944676174,-90.18589020506062,-4.522759940345213,13.8693449312783,-83.178337,9.391226608018291,7.3325627546317875,3.372415837665483,-91.759442,1.6918421127820733,-16.37808263532221,9.603601688136038,-74.597232,5.123026561360543,logits
58,high_vs_looser,1NSN,auto,3,42,-0.8119466674623799,0.0,0.6592573908032645,-0.5233753332114668,0.2739217394142139,0.0,-0.3512541575050455,-89.53342784684814,-0.241575499028597,-90.63419157217857,-0.2351033150315284,6.330683755686113,-89.45084682999999,2.7387008015984566,4.657965863037109,3.665390046089418,-91.759442,1.6918421127820733,-5.128172493100166,4.339840529899011,-87.14225166,1.2160506709229242,logits
59,1v9,1NSN,auto,0,0,0.204191914470301,3.3047532683092997e-48,0.0416943379350467,0.204191914470301,0.0416943379350467,3.3047532683092997e-48,0.0687281364892533,-92.39750916121515,0.0687281364892533,-92.39750916121515,8.291613745474816,5.192497255064927,-91.827642,1.74772179883791,8.291613745474816,5.192497255064927,-91.827642,1.74772179883791,,,,,logits
60,high_vs_95low,1NSN,auto,0,0,-0.913456385005812,0.0,0.8344025673078861,-0.4806616705341289,0.2310356415206595,1.7783312422743417e-287,-0.7688037508497743,-86.02999050343794,-0.2564313393520879,-90.2660370153076,-3.595163265505433,11.162133908801628,-83.26601550000001,9.394526720090212,6.089758719187975,3.275975867774009,-91.827642,1.74772179883791,-13.28008525019884,7.13066744780269,-74.704389,5.181231992940663,logits
61,high_vs_looser,1NSN,auto,0,0,-0.821345166440187,0.0,0.6746078824346584,-0.5840769217751212,0.341145850550301,0.0,-0.4660437993998494,-89.54961492392631,-0.3193392440223047,-90.6819382290238,-0.126377443498373,4.907950042289673,-89.4907175,2.784845858272806,3.587732458263636,3.1966129672218404,-91.827642,1.74772179883791,-3.8404873452603816,3.219889385985,-87.153793,1.2381985484081546,logits
62,1v9,1NSN,auto,0,1,0.1620943277906039,8.758584533678038e-31,0.0262745711018877,0.1620943277906039,0.0262745711018877,8.758584533678038e-31,0.0531774872868355,-92.25446412840112,0.0531774872868355,-92.25446412840112,8.064542916214466,5.240753814505965,-91.825612,1.7193082765013188,8.064542916214466,5.240753814505965,-91.825612,1.7193082765013188,,,,,logits
63,high_vs_95low,1NSN,auto,0,1,-0.9190993236009872,0.0,0.8447435666437922,-0.4611358348634781,0.2126462581952369,8.259235180485818e-262,-0.7138001286453313,-86.15921715576901,-0.2534376646590729,-90.19437616553871,-4.035985761499405,12.046019834895786,-83.27833000000001,9.355300659045763,6.436438075041771,3.1283221400365853,-91.825612,1.7193082765013188,-14.50840959804058,7.814641128903875,-74.731048,5.095439165739727,logits
64,high_vs_looser,1NSN,auto,0,1,-0.8217767930591969,0.0,0.6753170976106582,-0.5820232199977763,0.3387510286165799,0.0,-0.4376153461461235,-89.52426702717781,-0.2999502561845145,-90.66223755949156,-0.0761159942656755,5.200881489325072,-89.49095750000001,2.769590930821032,3.87855791592598,3.3361443060162426,-91.825612,1.7193082765013188,-4.030789904457331,3.418879950463125,-87.15630300000001,1.2179398107737247,logits
65,1v9,1NSN,auto,0,2,0.1734247060968684,4.656231357096354e-35,0.0300761286847851,0.1734247060968684,0.0300761286847851,4.656231357096354e-35,0.0503721083879444,-92.29137935520508,0.0503721083879444,-92.29137935520508,9.229459915089608,5.9259229548401215,-91.826472,1.721215160734388,9.229459915089608,5.9259229548401215,-91.826472,1.721215160734388,,,,,logits
66,high_vs_95low,1NSN,auto,0,2,-0.916821320765923,0.0,0.8405613342109716,-0.4843201813534812,0.2345660380662689,1.7886127431425043e-292,-0.7699311821729167,-85.80478835128989,-0.2639268492491034,-90.10997159452312,-3.2885846292704346,11.189233737662116,-83.27280449999999,9.39653099695613,6.503697559988499,3.158523815091135,-91.826472,1.721215160734388,-13.080866818529367,6.973573778478226,-74.719137,5.223499121168178,logits
67,high_vs_looser,1NSN,auto,0,2,-0.8241798159497599,0.0,0.67927236901898,-0.5766497439364395,0.3325249271819613,0.0,-0.3984736686777109,-89.46993901878496,-0.2621519667509061,-90.66730095973436,0.028110969671607,5.752675836926126,-89.48114050000001,2.7812982083430207,4.421752217358351,3.78611800627886,-91.826472,1.721215160734388,-4.365530278015137,3.639038195339764,-87.13580900000001,1.2275361051703926,logits
68,1v9,1NSN,auto,0,3,0.1479631770351828,7.144755151389676e-26,0.0218931017583448,0.1479631770351828,0.0218931017583448,7.144755151389676e-26,0.0465152644415897,-92.2180626567192,0.0465152644415897,-92.2180626567192,8.76066516252756,5.477476821817981,-91.810558,1.7219573676694824,8.76066516252756,5.477476821817981,-91.810558,1.7219573676694824,,,,,logits
69,high_vs_95low,1NSN,auto,0,3,-0.9204105175009488,0.0,0.8471555207263642,-0.4820457062221419,0.2323680628872035,2.3258427087143484e-289,-0.7401348600864557,-85.84930623275653,-0.2558305757619477,-90.08467322434603,-3.4539451802849768,11.662392906747018,-83.29292099999999,9.378145271248034,6.7462021320700645,3.24457759949322,-91.810558,1.7219573676694824,-13.654092492640018,7.307195401252794,-74.77528400000001,5.2746912452664585,logits
70,high_vs_looser,1NSN,auto,0,3,-0.8222091979704075,0.0,0.6760279652271407,-0.5836666427456437,0.3406667498539709,0.0,-0.427142279442343,-89.47167813481045,-0.2955164530064631,-90.60654637128911,0.0498893839716911,5.316452563005568,-89.49298800000001,2.7619268574407667,4.07426258829832,3.4009919431347946,-91.810558,1.7219573676694824,-3.9744838203549375,3.545504854503492,-87.175418,1.244370691136446,logits
71,1v9,1NSN,auto,0,4,0.18278213396364,8.116847366545725e-39,0.033409308496302,0.18278213396364,0.033409308496302,8.116847366545725e-39,0.0548919946045116,-92.2660767077624,0.0548919946045116,-92.2660767077624,8.777176184499265,5.648723070717238,-91.78428,1.696389409600816,8.777176184499265,5.648723070717238,-91.78428,1.696389409600816,,,,,logits
72,high_vs_95low,1NSN,auto,0,4,-0.9141294850859714,0.0,0.8356327155035431,-0.4170346142657621,0.173917869495793,1.1829944730041078e-209,-0.7019087301166824,-85.96017324653613,-0.2238447575757888,-90.25833390048074,-3.836568489593268,12.199743861749925,-83.26725233,9.367498654683812,6.81698385990858,3.1604631296218963,-91.78428,1.696389409600816,-14.490120839095116,7.788901232883891,-74.75022466,5.2470311803292455,logits
73,high_vs_looser,1NSN,auto,0,4,-0.8215370146499845,0.0,0.6749230664400089,-0.5762346316260882,0.3320463506852536,0.0,-0.4467590978695434,-89.52011698635302,-0.2988235255851699,-90.66825658134168,-0.0886025299578905,5.03617591206538,-89.48053300000001,2.7387170231705693,3.734724086642265,3.271222788170577,-91.78428,1.696389409600816,-3.9119291465580464,3.284632338381961,-87.17678599999999,1.2281211041641191,logits
74,1v9,3RAJ,auto,0,42,-0.2953092773225125,3.556655658586805e-101,0.0872075692727446,-0.2953092773225125,0.0872075692727446,3.556655658586805e-101,-0.1568981942038019,-101.26217388681962,-0.1568981942038019,-101.26217388681962,3.317515002781153,2.610220731830472,-101.782686,1.3868135908589736,3.317515002781153,2.610220731830472,-101.782686,1.3868135908589736,,,,,logits
75,high_vs_95low,3RAJ,auto,0,42,-0.9620879839074272,0.0,0.925613288779058,-0.4798061045917506,0.2302138980035099,2.5701543931956467e-286,-0.338475970707442,-98.04392879796592,-0.1557255254327474,-100.23084240683797,-12.06210677063018,25.009148997304067,-93.9611955,8.79856741277414,9.96524872110486,4.272913030640555,-101.782686,1.3868135908589736,-34.089462262365224,16.191957800175793,-86.139705,5.5268353231947245,logits
